rup_mag,dist_rjb,result_type,damping,pgv,pga,0.0500,0.1000,0.2000,0.3003,0.5000,1.0000,2.0000,5.0000,10.0000
5.90,119.95,MEAN,5.0,1.05438690e+01,1.23077687e-02,1.47190345e-02,2.16211766e-02,3.18991657e-02,3.31191609e-02,2.33119887e-02,1.18162406e-02,4.91789582e-03,1.19778625e-03,4.24403859e-04
5.90,149.97,MEAN,5.0,8.09841447e+00,7.81050877e-03,9.23590218e-03,1.34858810e-02,2.13441726e-02,2.34952096e-02,1.73092928e-02,9.19770178e-03,3.94620211e-03,1.00133483e-03,3.75646481e-04
5.90,199.99,MEAN,5.0,5.54753435e+00,3.80696886e-03,4.45122271e-03,6.48603555e-03,1.13914583e-02,1.38637055e-02,1.10835612e-02,6.40146425e-03,2.89987531e-03,7.79254510e-04,3.13963618e-04
5.90,250.03,MEAN,5.0,3.98933034e+00,1.92167228e-03,2.21962355e-03,3.23131521e-03,6.29621173e-03,8.47187081e-03,7.38549017e-03,4.66529730e-03,2.22730311e-03,6.26728327e-04,2.66673171e-04
5.90,299.92,MEAN,5.0,2.95460889e+00,9.86686814e-04,1.13495678e-03,1.63900140e-03,3.54959925e-03,5.28907012e-03,5.05334937e-03,3.48721982e-03,1.76392179e-03,5.16510702e-04,2.30823129e-04
5.90,349.95,MEAN,5.0,2.22946162e+00,5.14966911e-04,5.87596668e-04,8.47382175e-04,2.03835266e-03,3.35026627e-03,3.51786626e-03,2.66366328e-03,1.41703091e-03,4.31995601e-04,2.00714766e-04
5.90,399.94,MEAN,5.0,1.70568959e+00,2.71006261e-04,3.08659270e-04,4.42873123e-04,1.17999271e-03,2.14377560e-03,2.47103743e-03,2.06005741e-03,1.15845542e-03,3.65493219e-04,1.74936053e-04
5.90,500.03,MEAN,5.0,1.04087841e+00,7.67501662e-05,8.65325146e-05,1.24388240e-04,4.05302539e-04,9.02566738e-04,1.25770656e-03,1.26846744e-03,7.98140455e-04,2.67349468e-04,1.35481290e-04
5.90,749.89,MEAN,5.0,3.35737614e-01,3.53573188e-06,3.92897553e-06,5.57929499e-06,3.03374675e-05,1.11681008e-04,2.55493187e-04,4.17906691e-04,3.49767397e-04,1.32916631e-04,7.46929005e-05
5.90,1000.00,MEAN,5.0,1.17923402e-01,1.72456403e-07,1.89923771e-07,2.67349468e-07,2.42258668e-06,1.47631599e-05,5.55621861e-05,1.50099527e-04,1.65912583e-04,7.05308836e-05,4.25872233e-05
6.00,0.10,MEAN,5.0,2.88735378e+02,4.61933357e-01,6.49350717e-01,9.20617708e-01,9.05272493e-01,7.31777959e-01,5.29028811e-01,2.61926430e-01,1.01199723e-01,1.38796759e-02,2.03600727e-03
6.00,1.00,MEAN,5.0,2.73968101e+02,4.15125417e-01,5.78068526e-01,8.46212282e-01,8.51489554e-01,6.94511313e-01,5.02550055e-01,2.50137799e-01,9.68677750e-02,1.34734658e-02,2.00714766e-03
6.00,2.00,MEAN,5.0,2.41768658e+02,3.44968408e-01,4.74875020e-01,7.18421506e-01,7.48306167e-01,6.17418054e-01,4.46662327e-01,2.22218046e-01,8.72929810e-02,1.25048741e-02,1.92122984e-03
6.00,5.00,MEAN,5.0,1.61175861e+02,2.31621742e-01,3.09798510e-01,4.76627750e-01,5.21650135e-01,4.37803596e-01,3.09941210e-01,1.53030968e-01,6.06847161e-02,9.51435440e-03,1.66333346e-03
6.00,10.00,MEAN,5.0,1.02211556e+02,1.58920281e-01,2.06528183e-01,3.16212712e-01,3.57338100e-01,3.02955837e-01,2.08007658e-01,1.00665192e-01,3.97630166e-02,6.85771330e-03,1.37492600e-03
6.00,15.00,MEAN,5.0,7.58752264e+01,1.23191098e-01,1.59066719e-01,2.40646375e-01,2.78214220e-01,2.37508592e-01,1.60538546e-01,7.65207687e-02,3.01980795e-02,5.51288997e-03,1.21305174e-03
6.00,20.00,MEAN,5.0,6.09817664e+01,1.01877745e-01,1.29383628e-01,1.95289694e-01,2.29023119e-01,1.97687552e-01,1.31364895e-01,6.23992435e-02,2.46648980e-02,4.68251659e-03,1.10402606e-03
6.00,25.00,MEAN,5.0,5.10387465e+01,8.64727607e-02,1.08737495e-01,1.63900140e-01,1.94258184e-01,1.69464730e-01,1.12093215e-01,5.29760196e-02,2.09256677e-02,4.12362652e-03,1.02230227e-03
6.00,29.99,MEAN,5.0,4.40554864e+01,7.47789434e-02,9.32995017e-02,1.39501644e-01,1.69074972e-01,1.47631599e-01,9.78541670e-02,4.62039733e-02,1.83856642e-02,3.70066118e-03,9.57809906e-04
6.00,39.99,MEAN,5.0,3.46497416e+01,5.80202137e-02,7.16934243e-02,1.06703662e-01,1.31910487e-01,1.18353015e-01,7.80331834e-02,3.69385059e-02,1.47393837e-02,3.11156820e-03,8.61746096e-04
6.00,50.00,MEAN,5.0,2.86088236e+01,4.64386220e-02,5.68563956e-02,8.43877338e-02,1.07319669e-01,9.76965718e-02,6.47708094e-02,3.09014832e-02,1.23759722e-02,2.70382964e-03,7.90095020e-04
6.00,59.98,MEAN,5.0,2.41768658e+01,3.79471640e-02,4.61720678e-02,6.81207349e-02,8.87318067e-02,8.24098881e-02,5.50021067e-02,2.64898393e-02,1.06875787e-02,2.40148194e-03,7.34140739e-04
6.00,69.98,MEAN,5.0,2.09507705e+01,3.14108236e-02,3.79821307e-02,5.59086910e-02,7.44696520e-02,7.04821794e-02,4.74656382e-02,2.31035823e-02,9.41627914e-03,2.15962986e-03,6.86719413e-04
6.00,79.98,MEAN,5.0,1.83992449e+01,2.62409361e-02,3.15776149e-02,4.63851884e-02,6.31945062e-02,6.09788633e-02,4.14647761e-02,2.04540505e-02,8.40000074e-03,1.97869713e-03,6.46664953e-04
6.00,89.95,MEAN,5.0,1.63870206e+01,2.20535914e-02,2.64715471e-02,3.87060920e-02,5.40853101e-02,5.31470697e-02,3.67180259e-02,1.82464896e-02,7.57843141e-03,1.81250546e-03,6.12180264e-04
6.00,100.00,MEAN,5.0,1.46386154e+01,1.87231676e-02,2.23192360e-02,3.26647489e-02,4.65242440e-02,4.67282293e-02,3.26647489e-02,1.64808393e-02,6.90524869e-03,1.67640646e-03,5.82075506e-04
6.00,109.90,MEAN,5.0,1.32281771e+01,1.58920281e-02,1.89923771e-02,2.76680992e-02,4.02883354e-02,4.12077901e-02,2.91728813e-02,1.50099527e-02,6.32236150e-03,1.57064966e-03,5.54854771e-04
6.00,119.95,MEAN,5.0,1.20198763e+01,1.36734883e-02,1.61428170e-02,2.34843922e-02,3.50170313e-02,3.64568654e-02,2.62469790e-02,1.36703403e-02,5.83014457e-03,1.46514067e-03,5.29028811e-04
6.00,149.97,MEAN,5.0,9.25337153e+00,8.67319927e-03,1.01737093e-02,1.47631599e-02,2.33818745e-02,2.59345863e-02,1.95424642e-02,1.06679095e-02,4.69331090e-03,1.22483990e-03,4.67389901e-04
6.00,199.99,MEAN,5.0,6.36648910e+00,4.24990600e-03,4.92582892e-03,7.10197803e-03,1.25915538e-02,1.52749334e-02,1.25365872e-02,7.46069566e-03,3.45286282e-03,9.51435440e-04,3.88578998e-04
6.00,250.03,MEAN,5.0,4.58036408e+00,2.14328204e-03,2.46933109e-03,3.53410399e-03,6.94351414e-03,9.37085730e-03,8.37682272e-03,5.44476731e-03,2.66059839e-03,7.65736457e-04,3.29745839e-04
6.00,299.92,MEAN,5.0,3.39781712e+00,1.10504337e-03,1.25828588e-03,1.80168691e-03,3.92084184e-03,5.85435865e-03,5.72373244e-03,4.07642376e-03,2.10755698e-03,6.29766166e-04,2.83909107e-04
6.00,349.95,MEAN,5.0,2.57869513e+00,5.77802377e-04,6.55208201e-04,9.33424776e-04,2.25465099e-03,3.71004626e-03,3.99281625e-03,3.11945931e-03,1.70403819e-03,5.27083383e-04,2.46592194e-04
6.00,399.94,MEAN,5.0,1.97424024e+00,3.04284146e-04,3.44254261e-04,4.88179260e-04,1.30701125e-03,2.37508592e-03,2.80594610e-03,2.41312225e-03,1.39020653e-03,4.45532433e-04,2.15069747e-04
6.00,500.03,MEAN,5.0,1.20475850e+00,8.64727607e-05,9.69793624e-05,1.37176376e-04,4.48517429e-04,9.98801819e-04,1.43773659e-03,1.48620708e-03,9.59575883e-04,3.26271639e-04,1.66333346e-04
6.00,749.89,MEAN,5.0,3.89493308e-01,4.00386407e-06,4.41549426e-06,6.18414017e-06,3.35798943e-05,1.23759722e-04,2.90388441e-04,4.92923274e-04,4.21482284e-04,1.61614128e-04,9.09032320e-05
6.00,1000.00,MEAN,5.0,1.36993512e-01,1.95875142e-07,2.13687601e-07,2.97563271e-07,2.67411035e-06,1.63034428e-05,6.35154420e-05,1.76595375e-04,2.01780561e-04,8.59368290e-05,5.16154032e-05
6.10,0.10,MEAN,5.0,3.15645789e+02,4.84149318e-01,6.70624359e-01,9.50997389e-01,9.74943222e-01,7.98508097e-01,5.80736770e-01,2.89920767e-01,1.15101060e-01,1.70678699e-02,2.63802754e-03
6.10,1.00,MEAN,5.0,2.99502188e+02,4.36093210e-01,5.99486385e-01,8.76555309e-01,9.17443492e-01,7.57494222e-01,5.52814371e-01,2.76680992e-01,1.10326369e-01,1.64618759e-02,2.59525075e-03
6.10,2.00,MEAN,5.0,2.65950003e+02,3.64652608e-01,4.94970510e-01,7.46241375e-01,8.07010758e-01,6.74030152e-01,4.91336836e-01,2.47217565e-01,9.93983841e-02,1.52538448e-02,2.49447597e-03
6.10,5.00,MEAN,5.0,1.77296434e+02,2.46365179e-01,3.25296450e-01,4.98745884e-01,5.64780020e-01,4.78827764e-01,3.42041911e-01,1.70718004e-01,6.95151276e-02,1.16460681e-02,2.13638404e-03
6.10,10.00,MEAN,5.0,1.13344382e+02,1.70011901e-01,2.19623761e-01,3.33640931e-01,3.88489535e-01,3.32490564e-01,2.30345284e-01,1.13156453e-01,4.58859074e-02,8.36718409e-03,1.76351568e-03
6.10,15.00,MEAN,5.0,8.46057734e+01,1.33039108e-01,1.69738095e-01,2.55728614e-01,3.02189468e-01,2.60602948e-01,1.77287993e-01,8.63732626e-02,3.49767397e-02,6.72170308e-03,1.54838632e-03
6.10,20.00,MEAN,5.0,6.80926130e+01,1.10250184e-01,1.37714391e-01,2.06908973e-01,2.49447597e-01,2.16959826e-01,1.46581555e-01,7.06283929e-02,2.85482390e-02,5.70925347e-03,1.39791036e-03
6.10,25.00,MEAN,5.0,5.72136955e+01,9.37517373e-02,1.16702276e-01,1.74373034e-01,2.12265457e-01,1.86156980e-01,1.24933620e-01,6.01837610e-02,2.43657242e-02,5.01394221e-03,1.29026621e-03
6.10,29.99,MEAN,5.0,4.94196881e+01,8.12978994e-02,1.00433668e-01,1.48791912e-01,1.83476026e-01,1.63034428e-01,1.09163971e-01,5.25387002e-02,2.13736811e-02,4.50069232e-03,1.20720027e-03
6.10,39.99,MEAN,5.0,3.90840896e+01,6.33256016e-02,7.73890160e-02,1.14282393e-01,1.43906140e-01,1.29652031e-01,8.72527903e-02,4.22356638e-02,1.71901365e-02,3.77554216e-03,1.08113350e-03
6.10,50.00,MEAN,5.0,3.22329460e+01,5.08837751e-02,6.16139887e-02,9.05480964e-02,1.17025182e-01,1.07319669e-01,7.24568291e-02,3.53166356e-02,1.44703596e-02,3.27777640e-03,9.89189105e-04
6.10,59.98,MEAN,5.0,2.73968101e+01,4.16369898e-02,5.00932633e-02,7.32283628e-02,9.68900822e-02,9.05064070e-02,6.16991704e-02,3.03165184e-02,1.25250459e-02,2.91527363e-03,9.14701359e-04
6.10,69.98,MEAN,5.0,2.37738764e+01,3.44968408e-02,4.13122953e-02,6.02114831e-02,8.14290418e-02,7.75317032e-02,5.33309505e-02,2.64898393e-02,1.10453460e-02,2.62772144e-03,8.54435579e-04
6.10,79.98,MEAN,5.0,2.08161304e+01,2.88256643e-02,3.44254261e-02,4.99895612e-02,6.90683887e-02,6.70161268e-02,4.66207574e-02,2.35439499e-02,9.86459647e-03,2.40148194e-03,8.04413452e-04
6.10,89.95,MEAN,5.0,1.85353162e+01,2.43937925e-02,2.88455832e-02,4.18484449e-02,5.91124996e-02,5.85435865e-02,4.11793346e-02,2.10416273e-02,8.92440610e-03,2.20535914e-03,7.59940035e-04
6.10,100.00,MEAN,5.0,1.66532883e+01,2.06956621e-02,2.44556564e-02,3.53410399e-02,5.09658562e-02,5.13545969e-02,3.67180259e-02,1.89836328e-02,8.13166211e-03,2.03882206e-03,7.21239202e-04
6.10,109.90,MEAN,5.0,1.50418066e+01,1.76148652e-02,2.07720483e-02,2.98730334e-02,4.41244520e-02,4.53188963e-02,3.28079674e-02,1.72178660e-02,7.45897797e-03,1.90317763e-03,6.85297779e-04
6.10,119.95,MEAN,5.0,1.36993512e+01,1.50307041e-02,1.76880242e-02,2.54553647e-02,3.83688979e-02,4.01771683e-02,2.95923411e-02,1.57463291e-02,6.87668806e-03,1.78229392e-03,6.53851801e-04
6.10,149.97,MEAN,5.0,1.05560150e+01,9.60902502e-03,1.11835407e-02,1.60427688e-02,2.56613396e-02,2.85022618e-02,2.20586700e-02,1.23304613e-02,5.54599309e-03,1.48620708e-03,5.74882812e-04
6.10,199.99,MEAN,5.0,7.27947401e+00,4.71823235e-03,5.43725028e-03,7.72999698e-03,1.37904781e-02,1.69464730e-02,1.40987083e-02,8.63732626e-03,4.09618275e-03,1.15392963e-03,4.77396603e-04
6.10,250.03,MEAN,5.0,5.25170110e+00,2.38989777e-03,2.73010484e-03,3.87060920e-03,7.62744921e-03,1.03223677e-02,9.46410009e-03,6.32818729e-03,3.15412808e-03,9.28922162e-04,4.04277270e-04
6.10,299.92,MEAN,5.0,3.90840896e+00,1.23191098e-03,1.40081029e-03,1.97596535e-03,4.31697292e-03,6.45772169e-03,6.49201216e-03,4.75312597e-03,2.49619969e-03,7.64327217e-04,3.46959932e-04
6.10,349.95,MEAN,5.0,2.95460889e+00,6.46813870e-04,7.28919090e-04,1.02300869e-03,2.47046852e-03,4.09523968e-03,4.52250780e-03,3.63479000e-03,2.01780561e-03,6.37351958e-04,2.99625881e-04
6.10,399.94,MEAN,5.0,2.26986485e+00,3.41255237e-04,3.83424027e-04,5.35894530e-04,1.43906140e-03,2.61866127e-03,3.18257996e-03,2.81047240e-03,1.65912583e-03,5.39236554e-04,2.60963233e-04
6.10,500.03,MEAN,5.0,1.38324784e+00,9.73148964e-05,1.08262817e-04,1.51105170e-04,4.94059580e-04,1.10275573e-03,1.61949393e-03,1.73651814e-03,1.14651390e-03,3.94166149e-04,2.00714766e-04
6.10,749.89,MEAN,5.0,4.51232113e-01,4.52146657e-06,4.96225782e-06,6.84666887e-06,3.70577737e-05,1.37366023e-04,3.30810529e-04,5.79801486e-04,5.06733159e-04,1.96326681e-04,1.09541662e-04
6.10,1000.00,MEAN,5.0,1.59808546e-01,2.22986887e-07,2.40979070e-07,3.31267877e-07,2.96196092e-06,1.81000312e-05,7.24568291e-05,2.08967778e-04,2.42147129e-04,1.03771794e-04,6.19411586e-05
6.20,0.10,MEAN,5.0,3.45143739e+02,5.06266656e-01,6.90842941e-01,9.79894510e-01,1.04683763e+00,8.69119160e-01,6.37939251e-01,3.20833216e-01,1.30190509e-01,2.06908973e-02,3.39765536e-03
6.20,1.00,MEAN,5.0,3.27717777e+02,4.57066429e-01,6.18414017e-01,9.04439090e-01,9.85778460e-01,8.25428242e-01,6.05869827e-01,3.06111274e-01,1.24818605e-01,2.00899717e-02,3.34102192e-03
6.20,2.00,MEAN,5.0,2.90134918e+02,3.84396411e-01,5.12836969e-01,7.71932497e-01,8.68119126e-01,7.34309800e-01,5.40230780e-01,2.73702853e-01,1.12714379e-01,1.85771601e-02,3.19727009e-03
6.20,5.00,MEAN,5.0,1.96110118e+02,2.62409361e-01,3.40705641e-01,5.19612182e-01,6.09227255e-01,5.22491614e-01,3.76946161e-01,1.91284299e-01,7.92281152e-02,1.41214510e-02,2.72445303e-03
6.20,10.00,MEAN,5.0,1.25574079e+02,1.82338897e-01,2.32690860e-01,3.51058364e-01,4.19739001e-01,3.61975623e-01,2.55493187e-01,1.26846744e-01,5.24661654e-02,1.01339632e-02,2.22218046e-03
6.20,15.00,MEAN,5.0,9.40156169e+01,1.44138276e-01,1.80417776e-01,2.69698993e-01,3.27400490e-01,2.85022618e-01,1.96824576e-01,9.71134369e-02,4.02141899e-02,8.14102942e-03,1.93543827e-03
6.20,20.00,MEAN,5.0,7.58752264e+01,1.19008868e-01,1.47190345e-01,2.19724925e-01,2.69823222e-01,2.36199691e-01,1.63335025e-01,7.97589310e-02,3.28835976e-02,6.91798036e-03,1.74936053e-03
6.20,25.00,MEAN,5.0,6.39293075e+01,1.01503104e-01,1.24646281e-01,1.84832920e-01,2.30239230e-01,2.02852014e-01,1.39052667e-01,6.81364221e-02,2.81047240e-02,6.07126689e-03,1.62023991e-03
6.20,29.99,MEAN,5.0,5.53350109e+01,8.82021810e-02,1.07790212e-01,1.59249957e-01,2.00253135e-01,1.78434704e-01,1.21724871e-01,5.96045378e-02,2.46648980e-02,5.43725028e-03,1.50549502e-03
6.20,39.99,MEAN,5.0,4.37824439e+01,6.89889165e-02,8.33257679e-02,1.22061675e-01,1.57101136e-01,1.42488339e-01,9.74494348e-02,4.79710610e-02,1.98828815e-02,4.56120219e-03,1.34486696e-03
6.20,50.00,MEAN,5.0,3.62660286e+01,5.55621861e-02,6.66007814e-02,9.68231760e-02,1.27109885e-01,1.17592419e-01,8.09616451e-02,4.01771683e-02,1.68919320e-02,3.95712095e-03,1.22455790e-03
6.20,59.98,MEAN,5.0,3.08887263e+01,4.55805251e-02,5.42474495e-02,7.85740836e-02,1.05652390e-01,9.92383019e-02,6.89571533e-02,3.45843266e-02,1.45874481e-02,3.51948667e-03,1.13130400e-03
6.20,69.98,MEAN,5.0,2.67300641e+01,3.78163252e-02,4.47485868e-02,6.46367221e-02,8.87318067e-02,8.49922496e-02,5.97419404e-02,3.03165184e-02,1.28700230e-02,3.17160668e-03,1.05385127e-03
6.20,79.98,MEAN,5.0,2.36374161e+01,3.16576975e-02,3.73920542e-02,5.38244158e-02,7.54361168e-02,7.35663695e-02,5.23454966e-02,2.69326647e-02,1.15260188e-02,2.88455832e-03,9.89189105e-04
6.20,89.95,MEAN,5.0,2.09507705e+01,2.67349468e-02,3.14542493e-02,4.51002890e-02,6.45177665e-02,6.41917661e-02,4.62039733e-02,2.41312225e-02,1.04178794e-02,2.65814902e-03,9.33424776e-04
6.20,100.00,MEAN,5.0,1.88018247e+01,2.27918367e-02,2.65876115e-02,3.80083769e-02,5.56390011e-02,5.63610823e-02,4.11793346e-02,2.17810757e-02,9.50778439e-03,2.46195054e-03,8.84665975e-04
6.20,109.90,MEAN,5.0,1.70568959e+01,1.94661168e-02,2.26714514e-02,3.23131521e-02,4.82035834e-02,4.96797412e-02,3.68535496e-02,1.98645771e-02,8.72929810e-03,2.29551072e-03,8.40193514e-04
6.20,119.95,MEAN,5.0,1.55811676e+01,1.66295051e-02,1.93499267e-02,2.75473181e-02,4.18484449e-02,4.40331064e-02,3.32260967e-02,1.81000312e-02,8.05711058e-03,2.14476308e-03,8.01455335e-04
6.20,149.97,MEAN,5.0,1.19949930e+01,1.06311274e-02,1.22258574e-02,1.73212538e-02,2.80594610e-02,3.13241521e-02,2.47103743e-02,1.41997051e-02,6.50248448e-03,1.79712930e-03,7.02553375e-04
6.20,199.99,MEAN,5.0,8.30041870e+00,5.24782476e-03,5.98245340e-03,8.40386998e-03,1.51105170e-02,1.84875484e-02,1.59139989e-02,9.97652567e-03,4.81370337e-03,1.38956646e-03,5.80736770e-04
6.20,250.03,MEAN,5.0,6.00343759e+00,2.66121109e-03,3.01494452e-03,4.20803482e-03,8.35755656e-03,1.13495678e-02,1.06925016e-02,7.31441040e-03,3.72202533e-03,1.11603888e-03,4.88966746e-04
6.20,299.92,MEAN,5.0,4.47198152e+00,1.37968304e-03,1.54304760e-03,2.15069747e-03,4.73673757e-03,7.08564393e-03,7.32958397e-03,5.50401140e-03,2.95991558e-03,9.18288878e-04,4.18677213e-04
6.20,349.95,MEAN,5.0,3.39781712e+00,7.21903794e-04,8.07196601e-04,1.11938459e-03,2.72194487e-03,4.49344390e-03,5.10951083e-03,4.22356638e-03,2.39154923e-03,7.67324958e-04,3.61309453e-04
6.20,399.94,MEAN,5.0,2.61878594e+00,3.81926088e-04,4.24990600e-04,5.87055721e-04,1.57101136e-03,2.88854624e-03,3.60146604e-03,3.28155226e-03,1.95830045e-03,6.48006444e-04,3.13963618e-04
6.20,500.03,MEAN,5.0,1.59808546e+00,1.09138838e-04,1.19888996e-04,1.65074247e-04,5.43224469e-04,1.21305174e-03,1.84280476e-03,2.03085691e-03,1.36169337e-03,4.72693167e-04,2.40868121e-04
6.20,749.89,MEAN,5.0,5.22396189e-01,5.10010743e-06,5.55493939e-06,7.54361168e-06,4.08958580e-05,1.50203248e-04,3.76946161e-04,6.79797126e-04,6.03919878e-04,2.34088093e-04,1.30761329e-04
6.20,1000.00,MEAN,5.0,1.85353162e-01,2.51292383e-07,2.70632111e-07,3.66167103e-07,3.26196521e-06,1.98966209e-05,8.23719457e-05,2.44275170e-04,2.89987531e-04,1.24302346e-04,7.37020087e-05
6.30,0.10,MEAN,5.0,3.74714070e+02,5.28541782e-01,7.09870820e-01,1.00665192e+00,1.12119028e+00,9.43581298e-01,6.98038416e-01,3.53166356e-01,1.46345484e-01,2.49217953e-02,4.34389505e-03
6.30,1.00,MEAN,5.0,3.57272838e+02,4.77946543e-01,6.37498731e-01,9.29992239e-01,1.05652390e+00,8.94703888e-01,6.64476038e-01,3.36960756e-01,1.40500971e-01,2.41645841e-02,4.25872233e-03
6.30,2.00,MEAN,5.0,3.16956746e+02,4.02790598e-01,5.30614757e-01,7.96304783e-01,9.31706927e-01,7.97222091e-01,5.91942230e-01,3.01702789e-01,1.26905173e-01,2.23552394e-02,4.07173331e-03
6.30,5.00,MEAN,5.0,2.14881981e+02,2.78406470e-01,3.56106027e-01,5.40604087e-01,6.54755755e-01,5.67386926e-01,4.14647761e-01,2.11923601e-01,8.96972905e-02,1.70678699e-02,3.44095763e-03
6.30,10.00,MEAN,5.0,1.38324784e+02,1.95875142e-01,2.44556564e-01,3.67349391e-01,4.52042559e-01,3.94075399e-01,2.82019621e-01,1.41572638e-01,5.97969901e-02,1.21893157e-02,2.79562763e-03
6.30,15.00,MEAN,5.0,1.04231743e+02,1.53985322e-01,1.91108201e-01,2.83647738e-01,3.53736052e-01,3.09370803e-01,2.19169100e-01,1.08887825e-01,4.58859074e-02,9.77190698e-03,2.42314456e-03
6.30,20.00,MEAN,5.0,8.43528965e+01,1.28108907e-01,1.56703727e-01,2.31355232e-01,2.92603370e-01,2.58035420e-01,1.80085740e-01,8.96147143e-02,3.78163252e-02,8.29238246e-03,2.17911086e-03
6.30,25.00,MEAN,5.0,7.11868867e+01,1.09768903e-01,1.32947240e-01,1.95289694e-01,2.49447597e-01,2.20789962e-01,1.54945627e-01,7.66618551e-02,3.22908386e-02,7.27912747e-03,2.00714766e-03
6.30,29.99,MEAN,5.0,6.17874113e+01,9.56047179e-02,1.15260188e-01,1.68569626e-01,2.17059763e-01,1.93856034e-01,1.35418913e-01,6.72479925e-02,2.84039883e-02,6.52498210e-03,1.86371424e-03
6.30,39.99,MEAN,5.0,4.90230130e+01,7.48995700e-02,8.95116009e-02,1.30190509e-01,1.70286149e-01,1.55338578e-01,1.08612379e-01,5.42974363e-02,2.30186222e-02,5.46738081e-03,1.64884307e-03
6.30,50.00,MEAN,5.0,4.06911534e+01,6.04894066e-02,7.16934243e-02,1.03342586e-01,1.37904781e-01,1.28374665e-01,9.04647369e-02,4.56225257e-02,1.94302919e-02,4.74219408e-03,1.50549502e-03
6.30,59.98,MEAN,5.0,3.46497416e+01,4.97713390e-02,5.85166324e-02,8.39226762e-02,1.14757036e-01,1.08337628e-01,7.70511854e-02,3.92897553e-02,1.68919320e-02,4.21385245e-03,1.38509424e-03
6.30,69.98,MEAN,5.0,3.00815354e+01,4.13884654e-02,4.84372328e-02,6.91638761e-02,9.65337827e-02,9.28066987e-02,6.67235776e-02,3.44333538e-02,1.49341093e-02,3.79122295e-03,1.28759513e-03
6.30,79.98,MEAN,5.0,2.65950003e+01,3.47359615e-02,4.04836186e-02,5.76606222e-02,8.20312491e-02,8.03672901e-02,5.84896907e-02,3.06111274e-02,1.33776344e-02,3.45843266e-03,1.20581123e-03
6.30,89.95,MEAN,5.0,2.36374161e+01,2.94428146e-02,3.40705641e-02,4.83592241e-02,7.02715163e-02,7.00937547e-02,5.17939847e-02,2.75156214e-02,1.21081927e-02,3.18697990e-03,1.13704938e-03
6.30,100.00,MEAN,5.0,2.13550209e+01,2.50080209e-02,2.88455832e-02,4.09146956e-02,6.05590878e-02,6.16139887e-02,4.62039733e-02,2.48702027e-02,1.10606162e-02,2.94495949e-03,1.07542301e-03
6.30,109.90,MEAN,5.0,1.93419386e+01,2.13097976e-02,2.45741964e-02,3.47599645e-02,5.25266041e-02,5.44351375e-02,4.13218089e-02,2.26610132e-02,1.01643433e-02,2.73387922e-03,1.02089088e-03
6.30,119.95,MEAN,5.0,1.75954347e+01,1.83560539e-02,2.10125773e-02,2.96400768e-02,4.56855991e-02,4.82702251e-02,3.72717105e-02,2.07481474e-02,9.38813496e-03,2.56731598e-03,9.70687248e-04
6.30,149.97,MEAN,5.0,1.35643816e+01,1.17403035e-02,1.34146493e-02,1.87145472e-02,3.06958260e-02,3.42751469e-02,2.77830119e-02,1.63335025e-02,7.59415268e-03,2.14476308e-03,8.48749095e-04
6.30,199.99,MEAN,5.0,9.44278279e+00,5.81405753e-03,6.55208201e-03,9.10289062e-03,1.64277969e-02,2.02852014e-02,1.80085740e-02,1.14942152e-02,5.63481062e-03,1.66141958e-03,6.98199164e-04
6.30,250.03,MEAN,5.0,6.85014871e+00,2.95650981e-03,3.31191609e-03,4.56855991e-03,9.13859276e-03,1.24273727e-02,1.20470115e-02,8.44654936e-03,4.36495051e-03,1.33223035e-03,5.87867329e-04
6.30,299.92,MEAN,5.0,5.10387465e+00,1.53985322e-03,1.70954023e-03,2.34843922e-03,5.18059121e-03,7.76746535e-03,8.26379099e-03,6.37205219e-03,3.48320732e-03,1.09491227e-03,5.01856235e-04
6.30,349.95,MEAN,5.0,3.88150366e+00,8.05711058e-04,8.91413741e-04,1.22061675e-03,2.97426270e-03,4.92923274e-03,5.76606222e-03,4.88516598e-03,2.81047240e-03,9.13859276e-04,4.31597902e-04
6.30,399.94,MEAN,5.0,2.99502188e+00,4.27444098e-04,4.70088173e-04,6.40588775e-04,1.72694825e-03,3.15776149e-03,4.07642376e-03,3.79646434e-03,2.31675081e-03,7.71754774e-04,3.74178926e-04
6.30,500.03,MEAN,5.0,1.83992449e+00,1.22314889e-04,1.34146493e-04,1.81334035e-04,5.96045378e-04,1.33499403e-03,2.08007658e-03,2.35439499e-03,1.61428170e-03,5.63351331e-04,2.86734087e-04
6.30,749.89,MEAN,5.0,6.01727694e-01,5.74089131e-06,6.19696901e-06,8.30002355e-06,4.48517429e-05,1.65607242e-04,4.27148932e-04,7.93193825e-04,7.15944446e-04,2.79434049e-04,1.54838632e-04
6.30,1000.00,MEAN,5.0,2.13550209e-01,2.84563586e-07,3.03864052e-07,4.03347458e-07,3.59732209e-06,2.18212349e-05,9.36654285e-05,2.86932224e-04,3.43778985e-04,1.47869745e-04,8.67519657e-05
6.40,0.10,MEAN,5.0,4.08319386e+02,5.49388196e-01,7.25235951e-01,1.02986269e+00,1.19668356e+00,1.02065584e+00,7.63623569e-01,3.87060920e-01,1.62921847e-01,2.97563271e-02,5.49135252e-03
6.40,1.00,MEAN,5.0,3.88150366e+02,4.98975618e-01,6.54152980e-01,9.53189664e-01,1.12974213e+00,9.69123945e-01,7.27242623e-01,3.69385059e-01,1.56956507e-01,2.89987531e-02,5.37624838e-03
