rup_mag,rup_hypo_depth,dist_rhypo,site_vs30,site_backarc,result_type,damping,pga,0.020,0.050,0.075,0.100,0.200,0.300,0.400,0.500,0.600,0.750,1.000,2.000,3.000,5.000,10.000
8.0,45.0,300.0,570.0,0.0,MEAN,5.0,2.88937254e-02,2.88937254e-02,3.81588311e-02,4.76133215e-02,5.77101200e-02,5.99861929e-02,4.89287707e-02,3.97639733e-02,3.02746312e-02,2.51669249e-02,1.90651023e-02,1.46646363e-02,7.59192990e-03,5.27397371e-03,3.19500859e-03,1.30855281e-03
8.0,45.0,1.0,850.0,0.0,MEAN,5.0,3.28232050e+00,3.28232050e+00,4.24971050e+00,5.84213724e+00,7.19649269e+00,8.00656373e+00,4.90525646e+00,3.29605602e+00,2.23512093e+00,1.59379254e+00,1.09818969e+00,7.13897698e-01,2.33535935e-01,1.39395253e-01,6.69541227e-02,1.96891937e-02
8.0,45.0,5.0,850.0,0.0,MEAN,5.0,2.48639668e+00,2.48639668e+00,3.26060570e+00,4.47095261e+00,5.48974831e+00,6.04049540e+00,3.80032823e+00,2.60677495e+00,1.80092880e+00,1.30573921e+00,9.14078984e-01,6.03711751e-01,2.04021042e-01,1.23138608e-01,6.00919711e-02,1.80682911e-02
8.0,45.0,10.0,850.0,0.0,MEAN,5.0,1.85015515e+00,1.85015515e+00,2.46233418e+00,3.36848492e+00,4.12072914e+00,4.47316243e+00,2.89272644e+00,2.02686627e+00,1.42726545e+00,1.05278516e+00,7.49044875e-01,5.02957903e-01,1.75915514e-01,1.07434535e-01,5.33188907e-02,1.64143131e-02
8.0,45.0,20.0,850.0,0.0,MEAN,5.0,1.14908053e+00,1.14908053e+00,1.56623996e+00,2.13505994e+00,2.59559193e+00,2.75361609e+00,1.85767865e+00,1.34463970e+00,9.74531992e-01,7.38072298e-01,5.38103979e-01,3.70726472e-01,1.36957640e-01,8.52384636e-02,4.34611071e-02,1.38950962e-02
8.0,45.0,50.0,850.0,0.0,MEAN,5.0,4.40190065e-01,4.40190065e-01,6.21546391e-01,8.38991194e-01,1.00868970e+00,1.03129321e+00,7.49878904e-01,5.74316925e-01,4.36751256e-01,3.46480050e-01,2.63015311e-01,1.89926505e-01,7.80620525e-02,5.04427180e-02,2.71370389e-02,9.35279807e-03
8.0,45.0,100.0,850.0,0.0,MEAN,5.0,1.67327712e-01,1.67327712e-01,2.38583829e-01,3.16886552e-01,3.78367360e-01,3.79461397e-01,2.91493513e-01,2.32101128e-01,1.81631943e-01,1.48941317e-01,1.15705482e-01,8.67753435e-02,3.94340431e-02,2.64373341e-02,1.49906826e-02,5.56129830e-03
8.0,45.0,300.0,850.0,0.0,MEAN,5.0,2.46504362e-02,2.46504362e-02,3.42712201e-02,4.36538838e-02,5.18838891e-02,4.95004331e-02,3.81833819e-02,2.99623209e-02,2.24309630e-02,1.83259881e-02,1.36279610e-02,1.04962040e-02,5.61734630e-03,4.03035036e-03,2.51790746e-03,1.06985530e-03
8.0,45.0,1.0,1200.0,0.0,MEAN,5.0,3.11367205e+00,3.11367205e+00,5.05568201e+00,7.41066897e+00,8.72800649e+00,7.37468431e+00,4.43274521e+00,2.93768234e+00,1.97849782e+00,1.40088705e+00,9.58024371e-01,6.23112811e-01,2.06608551e-01,1.24953067e-01,6.07730459e-02,1.81407430e-02
8.0,45.0,5.0,1200.0,0.0,MEAN,5.0,2.35473244e+00,2.35473244e+00,3.79316744e+00,5.51611411e+00,6.49667121e+00,5.56377844e+00,3.43425200e+00,2.32334545e+00,1.59415701e+00,1.14769840e+00,7.97412276e-01,5.26938982e-01,1.80496812e-01,1.10380708e-01,5.45443951e-02,1.66473158e-02
8.0,45.0,10.0,1200.0,0.0,MEAN,5.0,1.74898692e+00,1.74898692e+00,2.79376271e+00,4.02868444e+00,4.74483263e+00,4.12013967e+00,2.61407724e+00,1.80648910e+00,1.26339543e+00,9.25360772e-01,6.53441976e-01,4.38997792e-01,1.55631935e-01,9.63036717e-02,4.83965925e-02,1.51234143e-02
8.0,45.0,20.0,1200.0,0.0,MEAN,5.0,1.08313116e+00,1.08313116e+00,1.70694692e+00,2.42845335e+00,2.86014079e+00,2.53630022e+00,1.67873305e+00,1.19843967e+00,8.62642103e-01,6.48739343e-01,4.69424115e-01,3.23581957e-01,1.21166019e-01,7.64072467e-02,3.94488607e-02,1.28023205e-02
8.0,45.0,50.0,1200.0,0.0,MEAN,5.0,4.13025740e-01,4.13025740e-01,6.33675158e-01,8.77661458e-01,1.03367657e+00,9.49903367e-01,6.77644921e-01,5.11872577e-01,3.86606110e-01,3.04543661e-01,2.29445859e-01,1.65773946e-01,6.90612669e-02,4.52165494e-02,2.46317993e-02,8.61725007e-03
8.0,45.0,100.0,1200.0,0.0,MEAN,5.0,1.56599870e-01,1.56599870e-01,2.34024364e-01,3.15719592e-01,3.71842631e-01,3.49514237e-01,2.63414663e-01,2.06865230e-01,1.60778058e-01,1.30914130e-01,1.00937636e-01,7.57403034e-02,3.48871812e-02,2.36982675e-02,1.36067714e-02,5.12393166e-03
8.0,45.0,300.0,1200.0,0.0,MEAN,5.0,2.30328740e-02,2.30328740e-02,3.27922490e-02,4.21468436e-02,4.96389632e-02,4.55938502e-02,3.45052710e-02,2.67045767e-02,1.98555751e-02,1.61078928e-02,1.18885825e-02,9.16142359e-03,4.96964965e-03,3.61278185e-03,2.28545905e-03,9.85716854e-04
8.0,90.0,1.0,180.0,0.0,MEAN,5.0,1.69217251e+00,1.69217251e+00,1.28302728e+00,1.31059953e+00,1.38691174e+00,1.30882057e+00,1.16130410e+00,1.17213099e+00,1.09441849e+00,1.04284158e+00,1.01099118e+00,9.59866095e-01,8.74899514e-01,5.05221803e-01,1.72719040e-01,3.28653466e-02
8.0,90.0,5.0,180.0,0.0,MEAN,5.0,1.37732798e+00,1.37732798e+00,1.05085340e+00,1.07433657e+00,1.14700885e+00,1.12395624e+00,1.02947632e+00,1.05622571e+00,9.97060044e-01,9.57831154e-01,9.31430276e-01,8.80019839e-01,7.73830502e-01,4.46301492e-01,1.55017005e-01,3.01597241e-02
8.0,90.0,10.0,180.0,0.0,MEAN,5.0,1.12347110e+00,1.12347110e+00,8.65846258e-01,8.87733494e-01,9.58479072e-01,9.81125144e-01,9.28801991e-01,9.67416527e-01,9.21395996e-01,8.90676710e-01,8.66144902e-01,8.10668793e-01,6.77564669e-01,3.89383916e-01,1.37544743e-01,2.73988919e-02
8.0,90.0,20.0,180.0,0.0,MEAN,5.0,8.36941374e-01,8.36941374e-01,6.61029612e-01,6.83965337e-01,7.54810318e-01,8.33808164e-01,8.29077318e-01,8.78941847e-01,8.43378577e-01,8.18815987e-01,7.90579494e-01,7.22551420e-01,5.43064023e-01,3.08936849e-01,1.12114989e-01,2.31937966e-02
8.0,90.0,50.0,180.0,0.0,MEAN,5.0,5.08526610e-01,5.08526610e-01,4.35371736e-01,4.65711448e-01,5.42024294e-01,6.94501771e-01,7.37239298e-01,7.84126200e-01,7.42875697e-01,7.13538395e-01,6.64480255e-01,5.67955138e-01,3.30474941e-01,1.82823736e-01,7.00044020e-02,1.56117592e-02
8.0,90.0,100.0,180.0,0.0,MEAN,5.0,3.07738577e-01,3.07738577e-01,2.92932774e-01,3.26313361e-01,3.98757189e-01,5.55238070e-01,5.90295802e-01,6.05585108e-01,5.51355069e-01,5.16967999e-01,4.59255822e-01,3.69829471e-01,1.76239787e-01,9.58190279e-02,3.86709020e-02,9.28295994e-03
8.0,90.0,300.0,180.0,0.0,MEAN,5.0,7.45470578e-02,7.45470578e-02,8.14626176e-02,9.40702894e-02,1.19874724e-01,1.59328646e-01,1.52404488e-01,1.39647369e-01,1.12773032e-01,9.94811974e-02,7.92636297e-02,6.02398994e-02,2.62742912e-02,1.46075339e-02,6.49535148e-03,1.78581032e-03
8.0,90.0,1.0,360.0,0.0,MEAN,5.0,3.10294964e+00,3.10294964e+00,2.93085435e+00,3.41409842e+00,3.90726707e+00,4.71475621e+00,4.67873668e+00,4.71895700e+00,4.18902009e+00,3.61934498e+00,2.92092625e+00,2.03465871e+00,6.36016392e-01,3.16875671e-01,1.14268451e-01,2.31749656e-02
8.0,90.0,5.0,360.0,0.0,MEAN,5.0,2.47282142e+00,2.47282142e+00,2.35359553e+00,2.74070847e+00,3.15384926e+00,3.87164592e+00,3.89027402e+00,3.93737972e+00,3.51072552e+00,3.05322965e+00,2.48073553e+00,1.74360148e+00,5.56763558e-01,2.79920788e-01,1.02557037e-01,2.12670987e-02
8.0,90.0,10.0,360.0,0.0,MEAN,5.0,1.96078590e+00,1.96078590e+00,1.88810825e+00,2.20133167e+00,2.55026214e+00,3.18487815e+00,3.22904506e+00,3.26713905e+00,2.91765393e+00,2.54988150e+00,2.08255833e+00,1.47585520e+00,4.81231932e-01,2.44222021e-01,9.09976381e-02,1.93203007e-02
8.0,90.0,20.0,360.0,0.0,MEAN,5.0,1.37496860e+00,1.37496860e+00,1.35987124e+00,1.59401184e+00,1.86968931e+00,2.38914238e+00,2.43248398e+00,2.43922451e+00,2.16993816e+00,1.90373284e+00,1.56182604e+00,1.11893498e+00,3.76277654e-01,1.93765533e-01,7.41736756e-02,1.63550820e-02
8.0,90.0,50.0,360.0,0.0,MEAN,5.0,6.96425890e-01,6.96425890e-01,7.44222099e-01,8.89750291e-01,1.07085024e+00,1.38957597e+00,1.37867741e+00,1.32921723e+00,1.15600049e+00,1.01341426e+00,8.31209334e-01,6.05942482e-01,2.16295350e-01,1.14667249e-01,4.63139127e-02,1.10086161e-02
8.0,90.0,100.0,360.0,0.0,MEAN,5.0,3.35638292e-01,3.35638292e-01,3.88234479e-01,4.72656080e-01,5.79054580e-01,7.31305618e-01,6.94277161e-01,6.42244973e-01,5.44077762e-01,4.76054668e-01,3.88041528e-01,2.87710026e-01,1.09909341e-01,6.00977999e-02,2.55841165e-02,6.54586974e-03
8.0,90.0,300.0,360.0,0.0,MEAN,5.0,6.06472807e-02,6.06472807e-02,7.44451161e-02,9.01951222e-02,1.11682863e-01,1.28182694e-01,1.11261740e-01,9.48602414e-02,7.36350823e-02,6.25050461e-02,4.77180106e-02,3.57825477e-02,1.57232412e-02,9.16186134e-03,4.29723178e-03,1.25926233e-03
8.0,90.0,1.0,570.0,0.0,MEAN,5.0,4.45873732e+00,4.45873732e+00,4.88331140e+00,6.19200286e+00,7.41739709e+00,1.01476842e+01,1.04787293e+01,7.74654777e+00,5.29447148e+00,3.82411429e+00,2.63635956e+00,1.66597348e+00,4.62692380e-01,2.32582322e-01,8.68922844e-02,1.83837723e-02
8.0,90.0,5.0,570.0,0.0,MEAN,5.0,3.47134637e+00,3.47134637e+00,3.83454915e+00,4.85349252e+00,5.82454692e+00,7.94078242e+00,8.15817845e+00,6.12656660e+00,4.26597326e+00,3.13296483e+00,2.19437578e+00,1.40884019e+00,4.04216084e-01,2.05457953e-01,7.79866637e-02,1.68703378e-02
8.0,90.0,10.0,570.0,0.0,MEAN,5.0,2.67141308e+00,2.67141308e+00,2.98740959e+00,3.77842925e+00,4.54380871e+00,6.14616888e+00,6.24609874e+00,4.76363761e+00,3.38085340e+00,2.52603188e+00,1.79818808e+00,1.17371793e+00,3.48532091e-01,1.79255557e-01,6.91966384e-02,1.53260209e-02
8.0,90.0,20.0,570.0,0.0,MEAN,5.0,1.76534659e+00,1.76534659e+00,2.02661028e+00,2.56603324e+00,3.09621874e+00,4.09789944e+00,4.05252920e+00,3.16023623e+00,2.30843520e+00,1.77091607e+00,1.29179465e+00,8.65138621e-01,2.71346918e-01,1.42221198e-01,5.64033212e-02,1.29738317e-02
8.0,90.0,50.0,570.0,0.0,MEAN,5.0,7.71325500e-01,7.71325500e-01,9.44959348e-01,1.20422549e+00,1.46007062e+00,1.80567117e+00,1.66871172e+00,1.34978698e+00,1.03456016e+00,8.31337379e-01,6.31405423e-01,4.43218295e-01,1.54660210e-01,8.41641609e-02,3.52181346e-02,8.73269433e-03
8.0,90.0,100.0,570.0,0.0,MEAN,5.0,3.23828793e-01,3.23828793e-01,4.17674106e-01,5.33110693e-01,6.47053972e-01,7.47125741e-01,6.57513967e-01,5.45495122e-01,4.30243003e-01,3.57366851e-01,2.77767360e-01,2.02501592e-01,7.81285810e-02,4.41109467e-02,1.94547342e-02,5.19257636e-03
8.0,90.0,300.0,570.0,0.0,MEAN,5.0,5.15007820e-02,5.15007820e-02,6.75931494e-02,8.41528473e-02,1.02019204e-01,1.06363933e-01,8.69666417e-02,7.04188730e-02,5.31336324e-02,4.39710133e-02,3.27158463e-02,2.44942624e-02,1.11293507e-02,6.72467840e-03,3.26771112e-03,9.98922383e-04
8.0,90.0,1.0,850.0,0.0,MEAN,5.0,5.87371824e+00,5.87371824e+00,7.32601819e+00,9.97534930e+00,1.23564193e+01,1.43071823e+01,8.72600264e+00,5.83705628e+00,3.92275940e+00,2.78463392e+00,1.88450105e+00,1.19241945e+00,3.42350807e-01,1.77738513e-01,6.84776660e-02,1.50303267e-02
8.0,90.0,5.0,850.0,0.0,MEAN,5.0,4.44815587e+00,4.44815587e+00,5.59660732e+00,7.59243705e+00,9.38176698e+00,1.07939525e+01,6.76043637e+00,4.61639366e+00,3.16072847e+00,2.28135445e+00,1.56856581e+00,1.00837646e+00,2.99083600e-01,1.57010175e-01,6.14593660e-02,1.37929629e-02
8.0,90.0,10.0,850.0,0.0,MEAN,5.0,3.30930153e+00,3.30930153e+00,4.21265289e+00,5.69637107e+00,7.01756447e+00,7.99323563e+00,5.14589579e+00,3.58942094e+00,2.50492887e+00,1.83939954e+00,1.28536614e+00,8.40087854e-01,2.57882446e-01,1.36986405e-01,5.45321639e-02,1.25303500e-02
8.0,90.0,20.0,850.0,0.0,MEAN,5.0,2.05533139e+00,2.05533139e+00,2.67633442e+00,3.60421775e+00,4.41505260e+00,4.92052381e+00,3.30464043e+00,2.38125127e+00,1.71035691e+00,1.28954121e+00,9.23390121e-01,6.19222414e-01,2.00772350e-01,1.08684891e-01,4.44500661e-02,1.06072315e-02
8.0,90.0,50.0,850.0,0.0,MEAN,5.0,7.88128946e-01,7.88128946e-01,1.07476522e+00,1.43691485e+00,1.73854340e+00,1.84285050e+00,1.33396599e+00,1.01707016e+00,7.66522327e-01,6.05361161e-01,4.51336078e-01,3.17233211e-01,1.14434666e-01,6.43179271e-02,2.77545432e-02,7.13973426e-03
8.0,90.0,100.0,850.0,0.0,MEAN,5.0,2.99955139e-01,2.99955139e-01,4.19761579e-01,5.54589902e-01,6.64586221e-01,6.78071589e-01,5.18540302e-01,4.11032865e-01,3.18773987e-01,2.60226495e-01,1.98551401e-01,1.44940385e-01,5.78081333e-02,3.37094153e-02,1.53317961e-02,4.24538108e-03
8.0,90.0,300.0,850.0,0.0,MEAN,5.0,4.42369424e-02,4.42369424e-02,6.12933233e-02,7.79978404e-02,9.27660547e-02,8.84538918e-02,6.79247443e-02,5.30609165e-02,3.93675661e-02,3.20187019e-02,2.33856746e-02,1.75317526e-02,8.23472002e-03,5.13897329e-03,2.57520253e-03,8.16705600e-04
8.0,90.0,1.0,1200.0,0.0,MEAN,5.0,5.58901326e+00,5.58901326e+00,9.07490364e+00,1.33020840e+01,1.56666930e+01,1.31780570e+01,7.88544834e+00,5.20240464e+00,3.47237181e+00,2.44759434e+00,1.64397639e+00,1.04078194e+00,3.02876746e-01,1.59323735e-01,6.21559386e-02,1.38482712e-02
8.0,90.0,5.0,1200.0,0.0,MEAN,5.0,4.22672351e+00,4.22672351e+00,6.80870136e+00,9.90137511e+00,1.16614663e+01,9.94209191e+00,6.10922022e+00,4.11446227e+00,2.79783268e+00,2.00522955e+00,1.36836494e+00,8.80143321e-01,2.64598376e-01,1.40742977e-01,5.57855547e-02,1.27082195e-02
8.0,90.0,10.0,1200.0,0.0,MEAN,5.0,3.13941576e+00,3.13941576e+00,5.01477888e+00,7.23145226e+00,8.51693180e+00,7.36240807e+00,4.65020435e+00,3.19915027e+00,2.21732804e+00,1.61676689e+00,1.12131092e+00,7.33255627e-01,2.28147837e-01,1.22793790e-01,4.94978586e-02,1.15449044e-02
8.0,90.0,20.0,1200.0,0.0,MEAN,5.0,1.94421067e+00,1.94421067e+00,3.06395434e+00,4.35905187e+00,5.13392693e+00,4.53219520e+00,2.98631258e+00,2.12234251e+00,1.51398404e+00,1.13346094e+00,8.05535003e-01,5.40477186e-01,1.77622704e-01,9.74244829e-02,4.03465209e-02,9.77302899e-03
8.0,90.0,50.0,1200.0,0.0,MEAN,5.0,7.41377480e-01,7.41377480e-01,1.13744120e+00,1.57539441e+00,1.85544013e+00,1.69741241e+00,1.20546834e+00,9.06486122e-01,6.78514854e-01,5.32090966e-01,3.93730668e-01,2.76891322e-01,1.01240010e-01,5.76542034e-02,2.51922967e-02,6.57823200e-03
8.0,90.0,100.0,1200.0,0.0,MEAN,5.0,2.81095354e-01,2.81095354e-01,4.20071624e-01,5.66713822e-01,6.67454171e-01,6.24558060e-01,4.68590595e-01,3.66342071e-01,2.82174280e-01,2.28729849e-01,1.73209676e-01,1.26508617e-01,5.11426844e-02,3.02169173e-02,1.39163940e-02,3.91150436e-03
8.0,90.0,300.0,1200.0,0.0,MEAN,5.0,4.13438012e-02,4.13438012e-02,5.88617914e-02,7.56532043e-02,8.91014915e-02,8.14730951e-02,6.13817214e-02,4.72917076e-02,3.48476195e-02,2.81433021e-02,2.04008891e-02,1.53022761e-02,7.28523243e-03,4.60654478e-03,2.33746475e-03,7.52476033e-04
8.0,135.0,1.0,180.0,0.0,MEAN,5.0,2.30438643e+00,2.30438643e+00,1.72059030e+00,1.74074815e+00,1.82407704e+00,1.66973492e+00,1.46730218e+00,1.48255257e+00,1.38722470e+00,1.33018405e+00,1.29236803e+00,1.23352287e+00,1.11339174e+00,5.94070231e-01,1.75329354e-01,2.74514450e-02
8.0,135.0,5.0,180.0,0.0,MEAN,5.0,1.84263424e+00,1.84263424e+00,1.37936614e+00,1.39365491e+00,1.47027313e+00,1.39019770e+00,1.26040315e+00,1.29648914e+00,1.22908160e+00,1.19072450e+00,1.16395652e+00,1.11076207e+00,9.82067875e-01,5.24788180e-01,1.57359787e-01,2.51915191e-02
8.0,135.0,10.0,180.0,0.0,MEAN,5.0,1.47236972e+00,1.47236972e+00,1.10836152e+00,1.12015225e+00,1.19220502e+00,1.17105831e+00,1.09730376e+00,1.14834912e+00,1.10129978e+00,1.07634547e+00,1.05582846e+00,1.00334782e+00,8.57320629e-01,4.57861066e-01,1.39623466e-01,2.28854782e-02
8.0,135.0,20.0,180.0,0.0,MEAN,5.0,1.06025483e+00,1.06025483e+00,8.11249592e-01,8.23721573e-01,8.92687548e-01,9.39437766e-01,9.26415039e-01,9.91580506e-01,9.62824612e-01,9.49249095e-01,9.29613032e-01,8.69350201e-01,6.84171725e-01,3.63266558e-01,1.13809390e-01,1.93730874e-02
8.0,135.0,50.0,180.0,0.0,MEAN,5.0,6.16085774e-01,6.16085774e-01,5.02716002e-01,5.23863305e-01,5.96315515e-01,7.29937001e-01,7.79531103e-01,8.47883581e-01,8.20320667e-01,8.05011073e-01,7.64730443e-01,6.72545610e-01,4.15331176e-01,2.14975163e-01,7.10623830e-02,1.30400374e-02
8.0,135.0,100.0,180.0,0.0,MEAN,5.0,3.80862826e-01,3.80862826e-01,3.43577229e-01,3.72796438e-01,4.47571045e-01,6.11906009e-01,6.65486975e-01,7.01880603e-01,6.52231788e-01,6.22923301e-01,5.60979050e-01,4.59389574e-01,2.23119146e-01,1.12669785e-01,3.92553378e-02,7.75377991e-03
8.0,135.0,300.0,180.0,0.0,MEAN,5.0,1.04161549e-01,1.04161549e-01,1.11128546e-01,1.27001902e-01,1.61217826e-01,2.15451927e-01,2.08557349e-01,1.92750908e-01,1.56021857e-01,1.38055940e-01,1.09414870e-01,8.23614342e-02,3.37547910e-02,1.71764183e-02,6.59351614e-03,1.49163417e-03
8.0,135.0,1.0,360.0,0.0,MEAN,5.0,4.32071625e+00,4.32071625e+00,4.01217342e+00,4.63458358e+00,5.27095850e+00,6.30788815e+00,6.33550241e+00,6.49357280e+00,5.82292865e+00,5.07444418e+00,4.08920342e+00,2.82017502e+00,8.18807727e-01,3.72601504e-01,1.15995397e-01,1.93573585e-02
8.0,135.0,5.0,360.0,0.0,MEAN,5.0,3.40291381e+00,3.40291381e+00,3.17174198e+00,3.65586756e+00,4.17585754e+00,5.08415875e+00,5.19028901e+00,5.35976214e+00,4.84243826e+00,4.25660352e+00,3.45965408e+00,2.41070784e+00,7.16503237e-01,3.29147725e-01,1.04106988e-01,1.77637740e-02
8.0,135.0,10.0,360.0,0.0,MEAN,5.0,2.66347682e+00,2.66347682e+00,2.50000393e+00,2.87908774e+00,3.30676555e+00,4.09870536e+00,4.24177480e+00,4.39864399e+00,3.99337868e+00,3.53508907e+00,2.89348938e+00,2.03556677e+00,6.19070807e-01,2.87170965e-01,9.23728913e-02,1.61376716e-02
8.0,135.0,20.0,360.0,0.0,MEAN,5.0,1.83241979e+00,1.83241979e+00,1.75262573e+00,2.02244556e+00,2.34813248e+00,2.98797926e+00,3.13103466e+00,3.23967281e+00,2.94302508e+00,2.62250879e+00,2.16095482e+00,1.53917847e+00,4.83857291e-01,2.27841186e-01,7.52946671e-02,1.36609128e-02
8.0,135.0,50.0,360.0,0.0,MEAN,5.0,9.16493528e-01,9.16493528e-01,9.36585224e-01,1.09801161e+00,1.30839018e+00,1.71444777e+00,1.77080732e+00,1.76982905e+00,1.57352343e+00,1.40087150e+00,1.15327604e+00,8.35168200e-01,2.78219351e-01,1.34832659e-01,4.70138578e-02,9.19516907e-03
8.0,135.0,100.0,360.0,0.0,MEAN,5.0,4.55193905e-01,4.55193905e-01,5.06033821e-01,6.06006112e-01,7.38145018e-01,9.49704342e-01,9.32392742e-01,8.84654290e-01,7.59211507e-01,6.70267500e-01,5.45219517e-01,3.99840568e-01,1.41554508e-01,7.06666135e-02,2.59707709e-02,5.46757000e-03
8.0,135.0,300.0,360.0,0.0,MEAN,5.0,8.77655970e-02,8.77655970e-02,1.06494709e-01,1.28431711e-01,1.58900382e-01,1.83402664e-01,1.60249876e-01,1.37110126e-01,1.06229735e-01,9.01280758e-02,6.81238707e-02,5.02442676e-02,2.02822848e-02,1.07730685e-02,4.36217612e-03,1.05182431e-03
8.0,135.0,1.0,570.0,0.0,MEAN,5.0,6.36936147e+00,6.36936147e+00,6.84853261e+00,8.62408428e+00,1.03080934e+01,1.43238790e+01,1.52959743e+01,1.13389908e+01,7.70341055e+00,5.54738631e+00,3.77877170e+00,2.34529132e+00,5.97086758e-01,2.73484305e-01,8.82054931e-02,1.53554174e-02
8.0,135.0,5.0,570.0,0.0,MEAN,5.0,4.92921718e+00,4.92921718e+00,5.32521276e+00,6.68455768e+00,8.00209280e+00,1.11276618e+01,1.18979281e+01,8.96774719e+00,6.20695447e+00,4.54478211e+00,3.14526335e+00,1.98330928e+00,5.21625343e-01,2.41589838e-01,7.91652812e-02,1.40912906e-02
8.0,135.0,10.0,570.0,0.0,MEAN,5.0,3.76989430e+00,3.76989430e+00,4.10559911e+00,5.14190837e+00,6.16684576e+00,8.55010525e+00,9.10153780e+00,6.97276314e+00,4.91911267e+00,3.66434516e+00,2.57739586e+00,1.65231350e+00,4.49767287e-01,2.10779482e-01,7.02424117e-02,1.28013687e-02
8.0,135.0,20.0,570.0,0.0,MEAN,5.0,2.47162755e+00,2.47162755e+00,2.74561808e+00,3.43469368e+00,4.13307021e+00,5.65100178e+00,5.89988014e+00,4.62578822e+00,3.35875340e+00,2.56894926e+00,1.85156726e+00,1.21790780e+00,3.50162784e-01,1.67232252e-01,5.72557482e-02,1.08366551e-02
8.0,135.0,50.0,570.0,0.0,MEAN,5.0,1.08011274e+00,1.08011274e+00,1.27461886e+00,1.60254252e+00,1.94012787e+00,2.49695356e+00,2.43152791e+00,1.97574746e+00,1.50527615e+00,1.20596542e+00,9.05011965e-01,6.23945119e-01,1.99583066e-01,9.89652906e-02,3.57503885e-02,7.29415944e-03
8.0,135.0,100.0,570.0,0.0,MEAN,5.0,4.61889318e-01,4.61889318e-01,5.79534733e-01,7.32439574e-01,8.88927530e-01,1.05731191e+00,9.60975553e-01,7.98467178e-01,6.25999875e-01,5.18408141e-01,3.98132128e-01,2.85073702e-01,1.00821935e-01,5.18683084e-02,1.97487548e-02,4.33720435e-03
8.0,135.0,300.0,570.0,0.0,MEAN,5.0,7.55067361e-02,7.55067361e-02,9.84605537e-02,1.22298790e-01,1.48293118e-01,1.55355421e-01,1.27566395e-01,1.03075457e-01,7.73089790e-02,6.37858022e-02,4.68925848e-02,3.44820502e-02,1.43620000e-02,7.90728197e-03,3.31709625e-03,8.34370110e-04
8.0,135.0,1.0,850.0,0.0,MEAN,5.0,8.66130867e+00,8.66130867e+00,1.05959003e+01,1.43574573e+01,1.78336983e+01,2.10681342e+01,1.28110410e+01,8.54397715e+00,5.70758125e+00,4.03948181e+00,2.70111079e+00,1.67864076e+00,4.41790577e-01,2.08995651e-01,6.95125734e-02,1.25543842e-02
8.0,135.0,5.0,850.0,0.0,MEAN,5.0,6.55754084e+00,6.55754084e+00,8.06610726e+00,1.08798508e+01,1.34883953e+01,1.58947049e+01,9.92530384e+00,6.75723516e+00,4.59883279e+00,3.30940800e+00,2.24827151e+00,1.41955235e+00,3.85955908e-01,1.84622022e-01,6.23882054e-02,1.15208510e-02
8.0,135.0,10.0,850.0,0.0,MEAN,5.0,4.87745597e+00,4.87745597e+00,6.05023150e+00,8.12700150e+00,1.00508916e+01,1.17704910e+01,7.55492344e+00,5.25400631e+00,3.64465000e+00,2.66829364e+00,1.84235310e+00,1.18264233e+00,3.32787399e-01,1.61076867e-01,5.53563120e-02,1.04662281e-02
8.0,135.0,20.0,850.0,0.0,MEAN,5.0,3.02852455e+00,3.02852455e+00,3.82809678e+00,5.11546153e+00,6.29569335e+00,7.24574928e+00,4.85169279e+00,3.48555085e+00,2.48855462e+00,1.87065101e+00,1.32352222e+00,8.71716729e-01,2.59089012e-01,1.27798242e-01,4.51218428e-02,8.85990452e-03
8.0,135.0,50.0,850.0,0.0,MEAN,5.0,1.16159969e+00,1.16159969e+00,1.54012642e+00,2.04344163e+00,2.48456311e+00,2.71370146e+00,1.95845609e+00,1.48873401e+00,1.11528340e+00,8.78156866e-01,6.46913276e-01,4.46588319e-01,1.47673544e-01,7.56288933e-02,2.81739994e-02,5.96360734e-03
8.0,135.0,100.0,850.0,0.0,MEAN,5.0,4.42469534e-01,4.42469534e-01,6.08390251e-01,7.99860684e-01,9.61691746e-01,9.98498720e-01,7.61292580e-01,6.01648372e-01,4.63813415e-01,3.77493136e-01,2.84589563e-01,2.04041320e-01,7.45991774e-02,3.96375612e-02,1.55635065e-02,3.54604036e-03
8.0,135.0,300.0,850.0,0.0,MEAN,5.0,6.53209519e-02,6.53209519e-02,9.01832277e-02,1.14643587e-01,1.36448073e-01,1.30253353e-01,9.97234038e-02,7.76677895e-02,5.72794707e-02,4.64473850e-02,3.35193753e-02,2.46805053e-02,1.06265901e-02,6.04271437e-03,2.61412173e-03,6.82169859e-04
8.0,135.0,1.0,1200.0,0.0,MEAN,5.0,8.25486524e+00,8.25486524e+00,1.34034584e+01,1.96469226e+01,2.31394046e+01,1.94054333e+01,1.15769850e+01,7.61500734e+00,5.05227118e+00,3.55056108e+00,2.35635972e+00,1.46517150e+00,3.90850816e-01,1.87342446e-01,6.30953053e-02,1.15670484e-02
8.0,135.0,5.0,1200.0,0.0,MEAN,5.0,6.24278944e+00,6.24278944e+00,1.00563211e+01,1.46241409e+01,1.72237617e+01,1.46402920e+01,8.96922382e+00,6.02253429e+00,4.07082253e+00,2.90885213e+00,1.96131771e+00,1.23903082e+00,3.41454049e-01,1.65494071e-01,5.66286454e-02,1.06147972e-02
