rup_mag,rup_rake,dist_rjb,site_vs30,result_type,damping,pgv,pga,0.05,0.1,0.3,0.5,1.0,2.0,5.0
8.0,90.0,20.0,360.0,MEAN,5.0,1.30137928e+02,7.43085176e-01,9.44027132e-01,8.51378557e-01,4.45662686e-01,3.00855082e-01,1.74526516e-01,9.67386801e-02,5.84426569e-02
8.0,90.0,50.0,360.0,MEAN,5.0,8.71233725e+01,4.62005754e-01,6.35051242e-01,5.78299357e-01,2.77861330e-01,1.92643464e-01,1.15645111e-01,6.25003657e-02,3.22220425e-02
8.0,90.0,100.0,360.0,MEAN,5.0,6.76059921e+01,2.47384842e-01,3.95236087e-01,3.82739746e-01,1.82694642e-01,1.34054620e-01,8.49594636e-02,4.54475913e-02,1.94288906e-02
8.0,90.0,200.0,360.0,MEAN,5.0,5.52082519e+01,7.35944112e-02,1.64990036e-01,1.84984486e-01,9.70161562e-02,8.54624883e-02,6.29653139e-02,3.39093650e-02,1.06414762e-02
8.0,90.0,0.0,570.0,MEAN,5.0,2.82644595e+02,1.50344958e+00,1.90290888e+00,1.85255515e+00,1.15814165e+00,6.56875997e-01,3.23544622e-01,1.84498631e-01,1.34591965e-01
8.0,90.0,1.0,570.0,MEAN,5.0,2.73659602e+02,1.42544847e+00,1.80386923e+00,1.77512266e+00,1.10959805e+00,6.33207474e-01,3.13928705e-01,1.79213267e-01,1.30222623e-01
8.0,90.0,5.0,570.0,MEAN,5.0,1.90937288e+02,1.06119266e+00,1.33603953e+00,1.29511714e+00,7.45827318e-01,4.38634837e-01,2.26618276e-01,1.28775341e-01,8.93117853e-02
8.0,90.0,20.0,570.0,MEAN,5.0,1.01298690e+02,6.67923986e-01,8.65309172e-01,8.01567716e-01,3.86125895e-01,2.34184039e-01,1.26520462e-01,6.91691340e-02,4.14047994e-02
8.0,90.0,50.0,570.0,MEAN,5.0,6.66876233e+01,3.99325713e-01,5.64458139e-01,5.25020867e-01,2.31495319e-01,1.47456812e-01,8.38352434e-02,4.46883931e-02,2.28283120e-02
8.0,90.0,100.0,570.0,MEAN,5.0,5.07590863e+01,2.04406679e-01,3.39088174e-01,3.33247206e-01,1.45506374e-01,1.00649215e-01,6.15901290e-02,3.24954871e-02,1.37647629e-02
8.0,90.0,200.0,570.0,MEAN,5.0,4.12743360e+01,6.02066295e-02,1.40448630e-01,1.59582217e-01,7.65028748e-02,6.38927575e-02,4.56457897e-02,2.42455387e-02,7.53915393e-03
8.0,90.0,0.0,800.0,MEAN,5.0,2.38096709e+02,1.43347104e+00,1.82853052e+00,1.82371891e+00,1.07469326e+00,5.53345140e-01,2.55201717e-01,1.44054259e-01,1.04377715e-01
8.0,90.0,1.0,800.0,MEAN,5.0,2.30285568e+02,1.35576994e+00,1.73002362e+00,1.74351488e+00,1.02712418e+00,5.32846435e-01,2.47616988e-01,1.39927512e-01,1.00989237e-01
8.0,90.0,5.0,800.0,MEAN,5.0,1.59745603e+02,9.95757740e-01,1.26779840e+00,1.25617736e+00,6.81115133e-01,3.66979061e-01,1.78749296e-01,1.00546201e-01,6.92623818e-02
8.0,90.0,20.0,800.0,MEAN,5.0,8.39702876e+01,6.13359375e-01,8.07307316e-01,7.62043975e-01,3.45095809e-01,1.94123943e-01,9.97953207e-02,5.40064080e-02,3.21099284e-02
8.0,90.0,50.0,800.0,MEAN,5.0,5.47020581e+01,3.57822250e-01,5.16574676e-01,4.87898007e-01,2.01885473e-01,1.20954845e-01,6.61265763e-02,3.48921470e-02,1.77036352e-02
8.0,90.0,100.0,800.0,MEAN,5.0,4.11362642e+01,1.78070211e-01,3.03524554e-01,3.01682199e-01,1.23367567e-01,8.15683060e-02,4.85803368e-02,2.53720761e-02,1.06747420e-02
8.0,90.0,200.0,800.0,MEAN,5.0,3.33604130e+01,5.21236083e-02,1.25104382e-01,1.43633226e-01,6.44600595e-02,5.16419884e-02,3.60039486e-02,1.89306180e-02,5.84670608e-03
