rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,0.04,0.10,0.20,0.40,0.80,1.00,2.00,3.00,4.00,pga
6.0,50.0,50.0,180.0,MEAN,5.0,0.04179493884476989,0.05040885245926852,0.05905866675880018,0.05687781231158453,0.022714539438477812,0.016499299737064023,0.005534020331758652,0.0028358336424476535,2.336202343518103E-5,0.030141076485343535
6.0,50.0,50.0,250.0,MEAN,5.0,0.04179493884476989,0.05040885245926852,0.05905866675880018,0.05687781231158453,0.022714539438477812,0.016499299737064023,0.005534020331758652,0.0028358336424476535,2.336202343518103E-5,0.030141076485343535
6.0,50.0,50.0,600.0,MEAN,5.0,0.03724977845464369,0.041928257218479315,0.03726006760957941,0.03935345653565034,0.014014021109807316,0.010410354347880669,0.0039177863645646445,0.0020076164723855303,1.2467609250595416E-5,0.026863262693923404
6.0,50.0,50.0,900.0,MEAN,5.0,0.02637082362620809,0.029682932944396247,0.027200922846277533,0.02829064726185996,0.010946036482119413,0.008269238392006292,0.003112008326991495,0.0015947064485133879,8.202854358014775E-6,0.01734437916400054
6.0,50.0,50.0,1200.0,MEAN,5.0,0.02637082362620809,0.029682932944396247,0.027200922846277533,0.02829064726185996,0.010946036482119413,0.008269238392006292,0.003112008326991495,0.0015947064485133879,8.202854358014775E-6,0.01734437916400054
6.0,50.0,90.0,180.0,MEAN,5.0,0.01510561048526729,0.018069516936896648,0.02189908448546467,0.020802483895906866,0.009310173119757025,0.006953616710903982,0.0025791623051401686,0.001321656733401447,5.83002362085426E-6,0.0116351556107968
6.0,50.0,90.0,250.0,MEAN,5.0,0.01510561048526729,0.018069516936896648,0.02189908448546467,0.020802483895906866,0.009310173119757025,0.006953616710903982,0.0025791623051401686,0.001321656733401447,5.83002362085426E-6,0.0116351556107968
6.0,50.0,90.0,600.0,MEAN,5.0,0.013462889516077423,0.015029569549436739,0.013816115623617946,0.014393128226283743,0.005744028532456966,0.004387435534445073,0.0018259070811664575,9.356613128144646E-4,3.1113082575327494E-6,0.010369843353454759
6.0,50.0,90.0,900.0,MEAN,5.0,0.009530995878536414,0.010640120403631952,0.010086162458187862,0.010347017758799383,0.004486531408648149,0.0034850639230423392,0.001450369548553519,7.432221989077174E-4,2.047033074782243E-6,0.006695333215584984
6.0,50.0,90.0,1200.0,MEAN,5.0,0.009530995878536414,0.010640120403631952,0.010086162458187862,0.010347017758799383,0.004486531408648149,0.0034850639230423392,0.001450369548553519,7.432221989077174E-4,2.047033074782243E-6,0.006695333215584984
6.0,50.0,120.0,180.0,MEAN,5.0,0.008555764291079142,0.010171265399902714,0.01264521892837198,0.011888301351270506,0.0057972893090009105,0.004421641638706804,0.0017691095772700276,9.065562024786372E-4,2.937584883788838E-6,0.006925153590998119
6.0,50.0,120.0,250.0,MEAN,5.0,0.008555764291079142,0.010171265399902714,0.01264521892837198,0.011888301351270506,0.0057972893090009105,0.004421641638706804,0.0017691095772700276,9.065562024786372E-4,2.937584883788838E-6,0.006925153590998119
6.0,50.0,120.0,600.0,MEAN,5.0,0.007625332950875489,0.008460090065909205,0.007977858933614803,0.00822545262372282,0.003576710633999257,0.0027898672666014958,0.0012524336673419212,6.417926418520439E-4,1.5677006990919166E-6,0.006172049634697348
6.0,50.0,120.0,900.0,MEAN,5.0,0.005398322317097759,0.005989285097670543,0.005824066869807588,0.00591316238094808,0.0027936881769317235,0.0022160703409946224,9.948434240889662E-4,5.097940162613672E-4,1.0314423762514694E-6,0.003985009948454144
6.0,50.0,120.0,1200.0,MEAN,5.0,0.005398322317097759,0.005989285097670543,0.005824066869807588,0.00591316238094808,0.0027936881769317235,0.0022160703409946224,9.948434240889662E-4,5.097940162613672E-4,1.0314423762514694E-6,0.003985009948454144
6.0,50.0,150.0,180.0,MEAN,5.0,0.005268742938678995,0.006224836409041276,0.007938971493751518,0.007386805093095624,0.003925257153686506,0.003057334344514966,0.0013196415498181358,6.76232409460045E-4,1.7240035173290773E-6,0.004481666639708399
6.0,50.0,150.0,250.0,MEAN,5.0,0.005268742938678995,0.006224836409041276,0.007938971493751518,0.007386805093095624,0.003925257153686506,0.003057334344514966,0.0013196415498181358,6.76232409460045E-4,1.7240035173290773E-6,0.004481666639708399
6.0,50.0,150.0,600.0,MEAN,5.0,0.004695772086883199,0.00517759340608138,0.005008691032863996,0.005110891248348034,0.002421736824652574,0.0019290475592032555,9.342346720919001E-4,4.787358835411669E-4,9.200488245527043E-7,0.0039942895970428195
6.0,50.0,150.0,900.0,MEAN,5.0,0.0033243520533376685,0.0036654554250904214,0.0036564887582423112,0.00367414794605797,0.0018915641288843148,0.0015322969424011058,7.42088977900977E-4,3.8027342927242434E-4,6.053306899803664E-7,0.002578929970319827
6.0,50.0,150.0,1200.0,MEAN,5.0,0.0033243520533376685,0.0036654554250904214,0.0036564887582423112,0.00367414794605797,0.0018915641288843148,0.0015322969424011058,7.42088977900977E-4,3.8027342927242434E-4,6.053306899803664E-7,0.002578929970319827
6.0,50.0,200.0,180.0,MEAN,5.0,0.0026212353981005126,0.0030650087537720297,0.004079020917371182,0.003730278722883242,0.002287566680701597,0.001845240807216272,9.038739894365699E-4,4.631779635986681E-4,8.664099567051642E-7,0.002422146816363094
6.0,50.0,200.0,250.0,MEAN,5.0,0.0026212353981005126,0.0030650087537720297,0.004079020917371182,0.003730278722883242,0.002287566680701597,0.001845240807216272,9.038739894365699E-4,4.631779635986681E-4,8.664099567051642E-7,0.002422146816363094
6.0,50.0,200.0,600.0,MEAN,5.0,0.0023361785076264647,0.0025493632395001235,0.0025734511715758005,0.002580960054909634,0.0014113430668613366,0.0011642682396476674,6.398937804360923E-4,3.2790488674930664E-4,4.6237693498579334E-7,0.0021587406223812734
6.0,50.0,200.0,900.0,MEAN,5.0,0.0016538877260429817,0.001804810958268001,0.0018786934983633537,0.0018554159389850002,0.0011023683051140261,9.248111355448784E-4,5.082856970248482E-4,2.604641098490424E-4,3.0421314784248653E-7,0.0013938000122293735
6.0,50.0,200.0,1200.0,MEAN,5.0,0.0016538877260429817,0.001804810958268001,0.0018786934983633537,0.0018554159389850002,0.0011023683051140261,9.248111355448784E-4,5.082856970248482E-4,2.604641098490424E-4,3.0421314784248653E-7,0.0013938000122293735
6.0,100.0,0.0,180.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.479515417050634,0.38285594238321236,0.08188192635265992,0.03287214555789326,0.0020105909790279364,0.5816734663337816
6.0,100.0,0.0,250.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.479515417050634,0.38285594238321236,0.08188192635265992,0.03287214555789326,0.0020105909790279364,0.5816734663337816
6.0,100.0,0.0,600.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.3338079677766197,0.24156576872457355,0.05796796457861802,0.023271696871372302,0.0010729919332048729,0.5816734663337816
6.0,100.0,0.0,900.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.27734305284835864,0.19188251064080458,0.04604559097429333,0.018485365894875736,7.059570426450393E-4,0.5816734663337816
6.0,100.0,0.0,1200.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.27734305284835864,0.19188251064080458,0.04604559097429333,0.018485365894875736,7.059570426450393E-4,0.5816734663337816
6.0,100.0,10.0,180.0,MEAN,5.0,0.8249248541135101,0.9359708959232739,0.7513918727455373,0.8089086192055446,0.27757287491857235,0.20290309783282312,0.043927702298898696,0.017635122771464846,6.48033190673805E-4,0.4025154438687262
6.0,100.0,10.0,250.0,MEAN,5.0,0.8249248541135101,0.9359708959232739,0.7513918727455373,0.8089086192055446,0.27757287491857235,0.20290309783282312,0.043927702298898696,0.017635122771464846,6.48033190673805E-4,0.4025154438687262
6.0,100.0,10.0,600.0,MEAN,5.0,0.7786026037350644,0.8533057761808779,0.5962827789358672,0.6723636462062311,0.18186543479539466,0.12802319979540305,0.031098431660186738,0.012484710823155259,3.4583582304650726E-4,0.37991287458122985
6.0,100.0,10.0,900.0,MEAN,5.0,0.6546666850916664,0.7174788026421665,0.5091584382387794,0.5697072392334266,0.14648887903821897,0.10169244229723652,0.02470236232332984,0.009916958309200048,2.2753687825909243E-4,0.30500683449463106
6.0,100.0,10.0,1200.0,MEAN,5.0,0.6546666850916664,0.7174788026421665,0.5091584382387794,0.5697072392334266,0.14648887903821897,0.10169244229723652,0.02470236232332984,0.009916958309200048,2.2753687825909243E-4,0.30500683449463106
6.0,100.0,30.0,180.0,MEAN,5.0,0.28686823573218967,0.3356052040444477,0.3092632004927516,0.3184079335700888,0.08904716292500547,0.060202280902152225,0.013650202546201012,0.005479981541480536,7.739078730010039E-5,0.1510471967165436
6.0,100.0,30.0,250.0,MEAN,5.0,0.28686823573218967,0.3356052040444477,0.3092632004927516,0.3184079335700888,0.08904716292500547,0.060202280902152225,0.013650202546201012,0.005479981541480536,7.739078730010039E-5,0.1510471967165436
6.0,100.0,30.0,600.0,MEAN,5.0,0.25567158421708636,0.2791442501176912,0.19511391624494814,0.2203047597139139,0.0549387683769434,0.03798507128967264,0.009663603348572629,0.003879529830794034,4.1301135508689674E-5,0.1346209557760917
6.0,100.0,30.0,900.0,MEAN,5.0,0.18100162023330033,0.19761899510589098,0.14243878024122028,0.15837399801283197,0.042911435499114824,0.030172614623401643,0.007676072988947359,0.0030816200820548154,2.7173389267251363E-5,0.08691858941352096
6.0,100.0,30.0,1200.0,MEAN,5.0,0.18100162023330033,0.19761899510589098,0.14243878024122028,0.15837399801283197,0.042911435499114824,0.030172614623401643,0.007676072988947359,0.0030816200820548154,2.7173389267251363E-5,0.08691858941352096
6.0,100.0,50.0,180.0,MEAN,5.0,0.13277725750034225,0.15470587660706075,0.14496315704139726,0.14824118699298852,0.04385399956183947,0.030058375969048683,0.007162106099861722,0.0028752840181327953,2.3956289140331587E-5,0.07222021201452845
6.0,100.0,50.0,250.0,MEAN,5.0,0.13277725750034225,0.15470587660706075,0.14496315704139726,0.14824118699298852,0.04385399956183947,0.030058375969048683,0.007162106099861722,0.0028752840181327953,2.3956289140331587E-5,0.07222021201452845
6.0,100.0,50.0,600.0,MEAN,5.0,0.11833785531000589,0.12867874333843332,0.09145714471205371,0.10256729068908996,0.027056277204019947,0.018965553080818206,0.005070382820709023,0.0020355451995441986,1.2784750983776386E-5,0.06436633171016647
6.0,100.0,50.0,900.0,MEAN,5.0,0.08377678579977871,0.09109757388629239,0.06676635059067446,0.07373418492124185,0.02113304918159995,0.015064874299255992,0.004027548235350122,0.0016168910250554287,8.411512441200006E-6,0.04155839427611645
6.0,100.0,50.0,1200.0,MEAN,5.0,0.08377678579977871,0.09109757388629239,0.06676635059067446,0.07373418492124185,0.02113304918159995,0.015064874299255992,0.004027548235350122,0.0016168910250554287,8.411512441200006E-6,0.04155839427611645
6.0,100.0,90.0,180.0,MEAN,5.0,0.047988622271980946,0.05545574479894229,0.053752659813577845,0.05421771302029628,0.01797475705022857,0.012668078571327596,0.0033379411297369678,0.0013400428100312752,5.978323407801407E-6,0.027878679298079426
6.0,100.0,90.0,250.0,MEAN,5.0,0.047988622271980946,0.05545574479894229,0.053752659813577845,0.05421771302029628,0.01797475705022857,0.012668078571327596,0.0033379411297369678,0.0013400428100312752,5.978323407801407E-6,0.027878679298079426
6.0,100.0,90.0,600.0,MEAN,5.0,0.04276990461964897,0.04612607942327557,0.033912511893103243,0.037512947950918696,0.01108975268584366,0.007993017215031302,0.0023630813513197124,9.48677658255915E-4,3.190451393431645E-6,0.02484689907834312
6.0,100.0,90.0,900.0,MEAN,5.0,0.03027877367399216,0.03265476347787587,0.02475711072758795,0.02696753148660655,0.008661956231247282,0.006349079254536601,0.0018770622383036568,7.535614496047863E-4,2.0991039733937156E-6,0.016042505468329527
6.0,100.0,90.0,1200.0,MEAN,5.0,0.03027877367399216,0.03265476347787587,0.02475711072758795,0.02696753148660655,0.008661956231247282,0.006349079254536601,0.0018770622383036568,7.535614496047863E-4,2.0991039733937156E-6,0.016042505468329527
6.0,100.0,120.0,180.0,MEAN,5.0,0.027180585730920522,0.031215837162063633,0.031038473401760202,0.030984593675797,0.011192581012059468,0.0080553337956572,0.0022895742579722134,9.191676555032974E-4,3.0123089742447947E-6,0.01659317180719322
6.0,100.0,120.0,250.0,MEAN,5.0,0.027180585730920522,0.031215837162063633,0.031038473401760202,0.030984593675797,0.011192581012059468,0.0080553337956572,0.0022895742579722134,9.191676555032974E-4,3.0123089742447947E-6,0.01659317180719322
6.0,100.0,120.0,600.0,MEAN,5.0,0.024224722531707613,0.02596420243604493,0.019582149088649914,0.021438075955092836,0.006905403783381371,0.005082572020609418,0.0016208944439658685,6.507208668558107E-4,1.607578698700806E-6,0.014788679939775382
6.0,100.0,120.0,900.0,MEAN,5.0,0.017149790194197847,0.018381247659494383,0.01429553301153235,0.01541153174865506,0.005393655478637788,0.004037230460989704,0.0012875222223498043,5.168859574678304E-4,1.0576794371270375E-6,0.00954837374495595
6.0,100.0,120.0,1200.0,MEAN,5.0,0.017149790194197847,0.018381247659494383,0.01429553301153235,0.01541153174865506,0.005393655478637788,0.004037230460989704,0.0012875222223498043,5.168859574678304E-4,1.0576794371270375E-6,0.00954837374495595
6.0,100.0,150.0,180.0,MEAN,5.0,0.01673813282680836,0.019104159813485535,0.01948669745790344,0.019252300863606173,0.007578327791505986,0.005569842760300618,0.0017078746059792465,6.856397393556883E-4,1.7678574312997676E-6,0.010738399308849067
6.0,100.0,150.0,250.0,MEAN,5.0,0.01673813282680836,0.019104159813485535,0.01948669745790344,0.019252300863606173,0.007578327791505986,0.005569842760300618,0.0017078746059792465,6.856397393556883E-4,1.7678574312997676E-6,0.010738399308849067
6.0,100.0,150.0,600.0,MEAN,5.0,0.014917876584500202,0.015890148010212827,0.012294142496210534,0.013320564811753074,0.004675544751186973,0.003514333197211505,0.0012090826275597288,4.8539576308309846E-4,9.43452339449983E-7,0.009570608458066492
6.0,100.0,150.0,900.0,MEAN,5.0,0.010561047839959755,0.011249363297070172,0.008975078225960833,0.00957596698212935,0.0036519627749424855,0.0027915340847739552,9.604084691853145E-4,3.8556355963244315E-4,6.207286400050534E-7,0.006179303825385474
6.0,100.0,150.0,1200.0,MEAN,5.0,0.010561047839959755,0.011249363297070172,0.008975078225960833,0.00957596698212935,0.0036519627749424855,0.0027915340847739552,9.604084691853145E-4,3.8556355963244315E-4,6.207286400050534E-7,0.006179303825385474
6.0,100.0,200.0,180.0,MEAN,5.0,0.008327334769294842,0.009406579259937741,0.010012209592115694,0.009722261163379401,0.004416508135015442,0.0033616543017362826,0.0011697899583236167,4.696214109150191E-4,8.884490461401803E-7,0.005803639982570583
6.0,100.0,200.0,250.0,MEAN,5.0,0.008327334769294842,0.009406579259937741,0.010012209592115694,0.009722261163379401,0.004416508135015442,0.0033616543017362826,0.0011697899583236167,4.696214109150191E-4,8.884490461401803E-7,0.005803639982570583
6.0,100.0,200.0,600.0,MEAN,5.0,0.007421744925287788,0.007824051838421994,0.006316695360684256,0.006726780911075343,0.002724820303021292,0.0021210604712839434,8.281478696101014E-4,3.3246649811381865E-4,4.7413853415022787E-7,0.005172499579056545
6.0,100.0,200.0,900.0,MEAN,5.0,0.005254193032631856,0.005539004515813813,0.0046113696021645835,0.004835788332611848,0.002128295812485814,0.0016848182198984274,6.578212353580663E-4,2.640875265517135E-4,3.1195149470787216E-7,0.0033396462278978334
6.0,100.0,200.0,1200.0,MEAN,5.0,0.005254193032631856,0.005539004515813813,0.0046113696021645835,0.004835788332611848,0.002128295812485814,0.0016848182198984274,6.578212353580663E-4,2.640875265517135E-4,3.1195149470787216E-7,0.0033396462278978334
6.0,150.0,0.0,180.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.479515417050634,0.38285594238321236,0.08188192635265992,0.03287214555789326,0.0020105909790279364,0.5816734663337816
6.0,150.0,0.0,250.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.479515417050634,0.38285594238321236,0.08188192635265992,0.03287214555789326,0.0020105909790279364,0.5816734663337816
6.0,150.0,0.0,600.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.3338079677766197,0.24156576872457355,0.05796796457861802,0.023271696871372302,0.0010729919332048729,0.5816734663337816
6.0,150.0,0.0,900.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.27734305284835864,0.19188251064080458,0.04604559097429333,0.018485365894875736,7.059570426450393E-4,0.5816734663337816
6.0,150.0,0.0,1200.0,MEAN,5.0,1.2585113867932216,1.3806366132581356,0.9757549566298334,1.0936121884367167,0.27734305284835864,0.19188251064080458,0.04604559097429333,0.018485365894875736,7.059570426450393E-4,0.5816734663337816
6.0,150.0,10.0,180.0,MEAN,5.0,0.8249248541135101,0.9359708959232739,0.7513918727455373,0.8089086192055446,0.27757287491857235,0.20290309783282312,0.043927702298898696,0.017635122771464846,6.48033190673805E-4,0.4025154438687262
6.0,150.0,10.0,250.0,MEAN,5.0,0.8249248541135101,0.9359708959232739,0.7513918727455373,0.8089086192055446,0.27757287491857235,0.20290309783282312,0.043927702298898696,0.017635122771464846,6.48033190673805E-4,0.4025154438687262
6.0,150.0,10.0,600.0,MEAN,5.0,0.7786026037350644,0.8533057761808779,0.5962827789358672,0.6723636462062311,0.18186543479539466,0.12802319979540305,0.031098431660186738,0.012484710823155259,3.4583582304650726E-4,0.37991287458122985
6.0,150.0,10.0,900.0,MEAN,5.0,0.6546666850916664,0.7174788026421665,0.5091584382387794,0.5697072392334266,0.14648887903821897,0.10169244229723652,0.02470236232332984,0.009916958309200048,2.2753687825909243E-4,0.30500683449463106
6.0,150.0,10.0,1200.0,MEAN,5.0,0.6546666850916664,0.7174788026421665,0.5091584382387794,0.5697072392334266,0.14648887903821897,0.10169244229723652,0.02470236232332984,0.009916958309200048,2.2753687825909243E-4,0.30500683449463106
6.0,150.0,30.0,180.0,MEAN,5.0,0.28686823573218967,0.3356052040444477,0.3092632004927516,0.3184079335700888,0.08904716292500547,0.060202280902152225,0.013650202546201012,0.005479981541480536,7.739078730010039E-5,0.1510471967165436
6.0,150.0,30.0,250.0,MEAN,5.0,0.28686823573218967,0.3356052040444477,0.3092632004927516,0.3184079335700888,0.08904716292500547,0.060202280902152225,0.013650202546201012,0.005479981541480536,7.739078730010039E-5,0.1510471967165436
6.0,150.0,30.0,600.0,MEAN,5.0,0.25567158421708636,0.2791442501176912,0.19511391624494814,0.2203047597139139,0.0549387683769434,0.03798507128967264,0.009663603348572629,0.003879529830794034,4.1301135508689674E-5,0.1346209557760917
